"fema.dis","priv.dis","INSURADJ.L","ppinc.adj","comp","reagan1","reagan2","bush","clinton1","clinton1.1","wbush","p1","p2","p3","p4","cong.pres","pres.party","state","ev","year"
1,5,20.1190439095804,24167.8290258379,45.1942438480142,0,0,0,0,0,0,0,0,0,1,0.444444444444444,0,"Louisiana",9,2000
2,2,18.080135181956,25174.7902637889,45.6115926338817,0,0,0,0,0,1,1,0,0,0,0.555555555555556,0,"Louisiana",9,2001
2,5,20.1344786717107,25306.57554457,45.6115926338817,0,0,0,0,0,1,0,1,0,0,0.555555555555556,1,"Louisiana",9,2002
1,2,17.8871156332175,25452.3222118242,45.6115926338817,0,0,0,0,0,1,0,0,1,0,0.555555555555556,1,"Louisiana",9,2003
2,3,18.0957028867553,26317.9943934223,45.6115926338817,0,0,0,0,0,1,0,0,0,1,0.555555555555556,0,"Louisiana",9,2004
0,1,14.4987074077711,18239.185625087,45.3882706458866,1,0,0,0,0,0,1,0,0,0,0.75,0,"Maine",4,1981
0,1,15.1322788565476,18551.3068640834,45.3882706458866,1,0,0,0,0,0,0,1,0,0,0.75,0,"Maine",4,1982
0,0,0,19160.3655575084,45.3882706458866,1,0,0,0,0,0,0,0,1,0,0.75,0,"Maine",4,1983
0,0,0,20290.3503617927,45.3882706458866,1,0,0,0,0,0,0,0,0,1,0.75,0,"Maine",4,1984
0,1,16.3445781035327,21032.4208648454,45.5300732560932,0,1,0,0,0,0,1,0,0,0,0.75,0,"Maine",4,1985
0,0,0,22193.4924664433,45.5300732560932,0,1,0,0,0,0,0,1,0,0,0.75,0,"Maine",4,1986
1,0,0,23089.2104262092,45.5300732560932,0,1,0,0,0,0,0,0,1,0,0.5,1,"Maine",4,1987
0,0,0,23948.01320733,45.5300732560932,0,1,0,0,0,0,0,0,0,1,0.5,1,"Maine",4,1988
1,0,0,24423.1453986815,43.7501266539689,0,0,1,0,0,0,1,0,0,0,0.5,1,"Maine",4,1989
0,0,0,23966.5445412972,43.7501266539689,0,0,1,0,0,0,0,1,0,0,0.5,1,"Maine",4,1990
3,1,17.6492506450975,23213.2722216613,43.7501266539689,0,0,1,0,0,0,0,0,1,0,0.5,1,"Maine",4,1991
1,0,0,23460.9284379597,43.7501266539689,0,0,1,0,0,0,0,0,0,1,0.5,1,"Maine",4,1992
1,1,16.3374962156297,23270.0568800881,42.3679968437939,0,0,0,1,1,0,1,0,0,0,0.5,0,"Maine",4,1993
1,2,17.5644433685184,23585.5348693961,42.3679968437939,0,0,0,1,1,0,0,1,0,0,0.5,0,"Maine",4,1994
0,0,0,23834.6562415119,42.3679968437939,0,0,0,1,1,0,0,0,1,0,0.25,0,"Maine",4,1995
4,1,16.2550615061835,24371.4749353583,42.3679968437939,0,0,0,1,1,0,0,0,0,1,0.25,0,"Maine",4,1996
0,2,16.6378499053641,24920.3200440249,41.8369960050427,0,0,0,0,0,0,1,0,0,0,0.5,0,"Maine",4,1997
2,2,18.2317146443957,26101.4319438111,41.8369960050427,0,0,0,0,0,0,0,1,0,0,0.5,0,"Maine",4,1998
2,3,18.2744182369404,26497.4022994181,41.8369960050427,0,0,0,0,0,0,0,0,1,0,0.5,0,"Maine",4,1999
1,1,17.0783382705389,27195.4974018743,41.8369960050427,0,0,0,0,0,0,0,0,0,1,0.5,0,"Maine",4,2000
2,0,0,27824.5207643669,42.8447217258653,0,0,0,0,0,1,1,0,0,0,0.5,0,"Maine",4,2001
0,0,0,28029.6804217179,42.8447217258653,0,0,0,0,0,1,0,1,0,0,0.5,0,"Maine",4,2002
2,2,16.7885033446517,28284.6096910074,42.8447217258653,0,0,0,0,0,1,0,0,1,0,0.5,0,"Maine",4,2003
3,2,17.4917868399537,29166.2810281746,42.8447217258653,0,0,0,0,0,1,0,0,0,1,0.5,0,"Maine",4,2004
0,1,15.0583231957065,24578.3747907798,44.4097395952579,1,0,0,0,0,0,1,0,0,0,0.2,0,"Maryland",10,1981
0,1,15.5377439644771,25020.1626101011,44.4097395952579,1,0,0,0,0,0,0,1,0,0,0.2,0,"Maryland",10,1982
0,2,16.803996422853,25973.2587393467,44.4097395952579,1,0,0,0,0,0,0,0,1,0,0.2,0,"Maryland",10,1983
0,3,16.6662770612517,27435.5815227825,44.4097395952579,1,0,0,0,0,0,0,0,0,1,0.2,0,"Maryland",10,1984
0,4,17.397728018087,28590.6661712541,47.5293049394002,0,1,0,0,0,0,1,0,0,0,0.3,0,"Maryland",10,1985
1,1,14.3114475693615,29716.5807134233,47.5293049394002,0,1,0,0,0,0,0,1,0,0,0.3,0,"Maryland",10,1986
0,0,0,30489.0192423983,47.5293049394002,0,1,0,0,0,0,0,0,1,0,0.2,0,"Maryland",10,1987
0,1,17.0066496277584,31374.5148077024,47.5293049394002,0,1,0,0,0,0,0,0,0,1,0.2,0,"Maryland",10,1988
1,3,17.5202290761734,31831.4474029538,48.0529681701733,0,0,1,0,0,0,1,0,0,0,0.2,0,"Maryland",10,1989
0,1,16.8423895606858,31520.4640912032,48.0529681701733,0,0,1,0,0,0,0,1,0,0,0.2,0,"Maryland",10,1990
0,1,15.7033404959341,30866.242889312,48.0529681701733,0,0,1,0,0,0,0,0,1,0,0.3,0,"Maryland",10,1991
0,1,17.282847742091,31027.5655594537,48.0529681701733,0,0,1,0,0,0,0,0,0,1,0.3,0,"Maryland",10,1992
0,3,18.0052030365059,30861.7669562689,45.8260475125069,0,0,0,1,1,0,1,0,0,0,0.6,1,"Maryland",10,1993
1,4,18.3911219417543,31127.2355933365,45.8260475125069,0,0,0,1,1,0,0,1,0,0,0.6,1,"Maryland",10,1994
0,2,17.2004409673032,31234.5298425908,45.8260475125069,0,0,0,1,1,0,0,0,1,0,0.6,1,"Maryland",10,1995
3,7,19.2254759715967,31486.7538423592,45.8260475125069,0,0,0,1,1,0,0,0,0,1,0.6,1,"Maryland",10,1996
0,0,0,32209.5459622554,43.8657487477977,0,0,0,0,0,0,1,0,0,0,0.6,1,"Maryland",10,1997
0,4,18.0886138006621,33536.5135456078,43.8657487477977,0,0,0,0,0,0,0,1,0,0,0.6,1,"Maryland",10,1998
1,4,18.7207053396475,34411.7338368847,43.8657487477977,0,0,0,0,0,0,0,0,1,0,0.6,1,"Maryland",10,1999
1,1,16.8551947191289,35871.2218391049,43.8657487477977,0,0,0,0,0,0,0,0,0,1,0.6,1,"Maryland",10,2000
0,1,18.2742911963713,36178.4548454983,41.5302839579732,0,0,0,0,0,1,1,0,0,0,0.4,1,"Maryland",10,2001
1,2,19.4819372460767,36426.6332142317,41.5302839579732,0,0,0,0,0,1,0,1,0,0,0.4,0,"Maryland",10,2002
2,5,20.2305227207584,36582.7782744167,41.5302839579732,0,0,0,0,0,1,0,0,1,0,0.4,1,"Maryland",10,2003
0,3,17.8212660410608,37449.5419344379,41.5302839579732,0,0,0,0,0,1,0,0,0,1,0.4,1,"Maryland",10,2004
1,2,18.1875868617587,23409.6950597982,45.7618583200857,1,0,0,0,0,0,1,0,0,0,0.142857142857143,0,"Massachusetts",14,1981
0,2,16.3486741807529,24188.3747278881,45.7618583200857,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0,"Massachusetts",14,1982
0,2,17.0451584798245,25379.3551959709,45.7618583200857,1,0,0,0,0,0,0,0,1,0,0.0769230769230769,0,"Massachusetts",14,1983
0,2,16.6662770610783,27297.1717637271,45.7618583200857,1,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,"Massachusetts",14,1984
1,2,19.0526283046881,28325.42982865,46.7987915249261,0,1,0,0,0,0,1,0,0,0,0.0769230769230769,0,"Massachusetts",13,1985
0,1,15.0045947499215,29847.9808621713,46.7987915249261,0,1,0,0,0,0,0,1,0,0,0.0769230769230769,0,"Massachusetts",13,1986
1,1,15.3745722631473,31071.3478384688,46.7987915249261,0,1,0,0,0,0,0,0,1,0,0.0769230769230769,0,"Massachusetts",13,1987
0,0,0,32532.7450253825,46.7987915249261,0,1,0,0,0,0,0,0,0,1,0.0769230769230769,0,"Massachusetts",13,1988
0,0,0,32474.2205527683,48.1762514977437,0,0,1,0,0,0,1,0,0,0,0.0769230769230769,0,"Massachusetts",13,1989
0,0,0,31783.8945283987,48.1762514977437,0,0,1,0,0,0,0,1,0,0,0.0769230769230769,0,"Massachusetts",13,1990
2,2,19.9228482011102,31035.6332779875,48.1762514977437,0,0,1,0,0,0,0,0,1,0,0.0769230769230769,1,"Massachusetts",13,1991
1,1,18.3814600307591,31539.3968689407,48.1762514977437,0,0,1,0,0,0,0,0,0,1,0.0769230769230769,1,"Massachusetts",13,1992
0,1,17.4361085045655,31430.112962931,44.1756935566838,0,0,0,1,1,0,1,0,0,0,0.833333333333333,0,"Massachusetts",12,1993
0,5,18.950737729756,31998.5038257586,44.1756935566838,0,0,0,1,1,0,0,1,0,0,0.833333333333333,0,"Massachusetts",12,1994
0,3,17.6704445961763,32492.9958251783,44.1756935566838,0,0,0,1,1,0,0,0,1,0,0.833333333333333,0,"Massachusetts",12,1995
3,9,19.1995004851663,33255.9343394974,44.1756935566838,0,0,0,1,1,0,0,0,0,1,0.833333333333333,0,"Massachusetts",12,1996
0,3,18.1782949463792,34267.8546460373,38.4285251527123,0,0,0,0,0,0,1,0,0,0,1,0,"Massachusetts",12,1997
1,3,18.3568777874208,35978.1304190213,38.4285251527123,0,0,0,0,0,0,0,1,0,0,1,0,"Massachusetts",12,1998
1,4,18.3350428588181,37041.7066441266,38.4285251527123,0,0,0,0,0,0,0,0,1,0,1,0,"Massachusetts",12,1999
0,5,18.1361285644448,39535.4219538251,38.4285251527123,0,0,0,0,0,0,0,0,0,1,1,0,"Massachusetts",12,2000
2,0,0,39658.0355284188,34.8261579833854,0,0,0,0,0,1,1,0,0,0,0,0,"Massachusetts",12,2001
0,2,16.8112428315183,38912.6811797315,34.8261579833854,0,0,0,0,0,1,0,1,0,0,0,1,"Massachusetts",12,2002
1,5,18.2814074407167,38521.94153568,34.8261579833854,0,0,0,0,0,1,0,0,1,0,0,1,"Massachusetts",12,2003
2,2,18.2780244435262,39886.3230108189,34.8261579833854,0,0,0,0,0,1,0,0,0,1,0,1,"Massachusetts",12,2004
0,1,15.8850017687647,22020.0741425132,45.4563112613198,1,0,0,0,0,0,1,0,0,0,0.333333333333333,1,"Michigan",21,1981
1,5,17.8235219393334,21570.0440713784,45.4563112613198,1,0,0,0,0,0,0,1,0,0,0.333333333333333,1,"Michigan",21,1982
0,3,18.0436873099294,22318.7071333355,45.4563112613198,1,0,0,0,0,0,0,0,1,0,0.3,0,"Michigan",21,1983
0,1,17.0717421692442,23699.0892166901,45.4563112613198,1,0,0,0,0,0,0,0,0,1,0.3,0,"Michigan",21,1984
1,7,18.5193298250531,24745.1303074278,44.721163351721,0,1,0,0,0,0,1,0,0,0,0.35,0,"Michigan",20,1985
1,3,17.7454347737288,25669.6508241307,44.721163351721,0,1,0,0,0,0,0,1,0,0,0.35,0,"Michigan",20,1986
0,0,0,25480.9209973322,44.721163351721,0,1,0,0,0,0,0,0,1,0,0.35,0,"Michigan",20,1987
0,1,14.927208086243,25956.7331388955,44.721163351721,0,1,0,0,0,0,0,0,0,1,0.35,0,"Michigan",20,1988
0,0,0,26489.2121844457,44.309738048326,0,0,1,0,0,0,1,0,0,0,0.35,0,"Michigan",20,1989
0,0,0,26099.2767012367,44.309738048326,0,0,1,0,0,0,0,1,0,0,0.35,0,"Michigan",20,1990
0,2,18.2682898534538,25594.7701103369,44.309738048326,0,0,1,0,0,0,0,0,1,0,0.35,1,"Michigan",20,1991
0,1,17.0597041907768,26141.8018899142,44.309738048326,0,0,1,0,0,0,0,0,0,1,0.35,1,"Michigan",20,1992
0,0,0,26378.4191774212,43.9534884649351,0,0,0,1,1,0,1,0,0,0,0.666666666666667,0,"Michigan",18,1993
1,0,0,27608.4177047973,43.9534884649351,0,0,0,1,1,0,0,1,0,0,0.666666666666667,0,"Michigan",18,1994
0,1,16.2841502350564,27819.817087323,43.9534884649351,0,0,0,1,1,0,0,0,1,0,0.555555555555556,0,"Michigan",18,1995
1,3,17.5078244745543,27937.8607908415,43.9534884649351,0,0,0,1,1,0,0,0,0,1,0.555555555555556,0,"Michigan",18,1996
1,4,18.7172914471331,28501.6905259292,44.6941256754257,0,0,0,0,0,0,1,0,0,0,0.611111111111111,0,"Michigan",18,1997
2,9,19.7431721484874,29777.770823158,44.6941256754257,0,0,0,0,0,0,0,1,0,0,0.611111111111111,0,"Michigan",18,1998
1,7,19.8193176282662,30406.0855987801,44.6941256754257,0,0,0,0,0,0,0,0,1,0,0.611111111111111,0,"Michigan",18,1999
1,3,19.7315802348549,30945.8791909006,44.6941256754257,0,0,0,0,0,0,0,0,0,1,0.611111111111111,0,"Michigan",18,2000
1,5,18.2742911966028,30461.1224942255,45.1419401681993,0,0,0,0,0,1,1,0,0,0,0.388888888888889,0,"Michigan",18,2001
1,2,17.7275335633924,30071.8832135627,45.1419401681993,0,0,0,0,0,1,0,1,0,0,0.388888888888889,1,"Michigan",18,2002
0,6,18.8426270782856,30495.0499568013,45.1419401681993,0,0,0,0,0,1,0,0,1,0,0.333333333333333,0,"Michigan",18,2003
1,2,18.3833849591863,30490.764347793,45.1419401681993,0,0,0,0,0,1,0,0,0,1,0.333333333333333,0,"Michigan",18,2004
0,2,18.4969081093476,22419.5506734524,46.1077871418687,1,0,0,0,0,0,1,0,0,0,0.7,1,"Minnesota",10,1981
0,4,18.6804584284889,22533.7998256592,46.1077871418687,1,0,0,0,0,0,0,1,0,0,0.7,1,"Minnesota",10,1982
0,3,18.1673012658946,23002.7655281885,46.1077871418687,1,0,0,0,0,0,0,0,1,0,0.5,0,"Minnesota",10,1983
0,2,17.9472109068229,24913.6807404867,46.1077871418687,1,0,0,0,0,0,0,0,0,1,0.5,0,"Minnesota",10,1984
0,4,17.4651692989629,25403.0762253794,47.0175716994643,0,1,0,0,0,0,1,0,0,0,0.5,0,"Minnesota",10,1985
0,2,17.0522875932278,26244.9512539242,47.0175716994643,0,1,0,0,0,0,0,1,0,0,0.5,0,"Minnesota",10,1986
1,1,18.2832931595969,26803.7883290853,47.0175716994643,0,1,0,0,0,0,0,0,1,0,0.5,0,"Minnesota",10,1987
0,1,15.620355266803,26693.625488264,47.0175716994643,0,1,0,0,0,0,0,0,0,1,0.5,0,"Minnesota",10,1988
1,0,0,27504.0804634771,48.0479457150399,0,0,1,0,0,0,1,0,0,0,0.5,0,"Minnesota",10,1989
0,1,16.8423895606858,27435.5335414154,48.0479457150399,0,0,1,0,0,0,0,1,0,0,0.5,0,"Minnesota",10,1990
1,2,17.3127784085196,26857.852894754,48.0479457150399,0,0,1,0,0,0,0,0,1,0,0.3,1,"Minnesota",10,1991
1,1,17.282847742091,27562.2952488248,48.0479457150399,0,0,1,0,0,0,0,0,0,1,0.3,1,"Minnesota",10,1992
1,3,18.2834063650292,27010.9252823109,46.2123030273582,0,0,0,1,1,0,1,0,0,0,0.7,0,"Minnesota",10,1993
0,2,17.4102926886911,27962.883277924,46.2123030273582,0,0,0,1,1,0,0,1,0,0,0.7,0,"Minnesota",10,1994
1,1,16.2841502350564,28494.965821596,46.2123030273582,0,0,0,1,1,0,0,0,1,0,0.7,0,"Minnesota",10,1995
2,4,18.2699645265513,29558.6091944926,46.2123030273582,0,0,0,1,1,0,0,0,0,1,0.7,0,"Minnesota",10,1996
4,2,19.0049735196592,30284.3169170592,43.1161370234983,0,0,0,0,0,0,1,0,0,0,0.7,0,"Minnesota",10,1997
2,6,21.4041974297567,32071.4154202275,43.1161370234983,0,0,0,0,0,0,0,1,0,0,0.7,0,"Minnesota",10,1998
2,3,18.0667788722066,32582.3892125371,43.1161370234983,0,0,0,0,0,0,0,0,1,0,0.7,0,"Minnesota",10,1999
1,2,18.5134227952722,33526.3223680387,43.1161370234983,0,0,0,0,0,0,0,0,0,1,0.7,0,"Minnesota",10,2000
1,3,19.7037577294428,33245.2586552963,43.8709530066425,0,0,0,0,0,1,1,0,0,0,0.3,0,"Minnesota",10,2001
1,0,0,33179.1469535748,43.8709530066425,0,0,0,0,0,1,0,1,0,0,0.3,0,"Minnesota",10,2002
0,1,16.7885033444983,33273.855758566,43.8709530066425,0,0,0,0,0,1,0,0,1,0,0.3,1,"Minnesota",10,2003
1,0,0,34218.2578237983,43.8709530066425,0,0,0,0,0,1,0,0,0,1,0.3,1,"Minnesota",10,2004
0,1,13.8055602271101,15573.1132717146,39.4728284732719,1,0,0,0,0,0,1,0,0,0,0.428571428571429,0,"Mississippi",7,1981
0,4,17.1799716997745,15399.0149218003,39.4728284732719,1,0,0,0,0,0,0,1,0,0,0.428571428571429,0,"Mississippi",7,1982
2,7,18.2347425466674,15536.4328575595,39.4728284732719,1,0,0,0,0,0,0,0,1,0,0.428571428571429,0,"Mississippi",7,1983
1,5,18.1837093278676,16349.2902611217,39.4728284732719,1,0,0,0,0,0,0,0,0,1,0.428571428571429,0,"Mississippi",7,1984
1,6,20.2431780885985,16569.8282141602,45.358793655039,0,1,0,0,0,0,1,0,0,0,0.428571428571429,0,"Mississippi",7,1985
0,2,16.5086721463594,16767.1343946275,45.358793655039,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0,"Mississippi",7,1986
1,3,18.0826224642355,17146.5731484197,45.358793655039,0,1,0,0,0,0,0,0,1,0,0.285714285714286,0,"Mississippi",7,1987
0,6,17.2247806373772,17623.99797422,45.358793655039,0,1,0,0,0,0,0,0,0,1,0.285714285714286,0,"Mississippi",7,1988
0,7,17.8123654989807,18160.6547856167,42.1739585970921,0,0,1,0,0,0,1,0,0,0,0.428571428571429,0,"Mississippi",7,1989
1,2,16.0802495084658,18053.2915080923,42.1739585970921,0,0,1,0,0,0,0,1,0,0,0.428571428571429,0,"Mississippi",7,1990
3,7,18.2210369686061,18147.7064818161,42.1739585970921,0,0,1,0,0,0,0,0,1,0,0.285714285714286,0,"Mississippi",7,1991
3,5,18.5965714104096,18713.241067138,42.1739585970921,0,0,1,0,0,0,0,0,0,1,0.285714285714286,1,"Mississippi",7,1992
0,1,16.3374962156297,19088.1986195648,40.7572395091459,0,0,0,1,1,0,1,0,0,0,0.714285714285714,0,"Mississippi",7,1993
1,3,17.4748312100862,19818.217376822,40.7572395091459,0,0,0,1,1,0,0,1,0,0,0.714285714285714,0,"Mississippi",7,1994
1,4,17.6704445962186,19982.8004459207,40.7572395091459,0,0,0,1,1,0,0,0,1,0,0.571428571428571,0,"Mississippi",7,1995
0,7,18.4522860833647,20346.9839467521,40.7572395091459,0,0,0,1,1,0,0,0,0,1,0.571428571428571,0,"Mississippi",7,1996
1,4,17.7364621941115,20842.8450390939,43.934401274282,0,0,0,0,0,0,1,0,0,0,0.285714285714286,0,"Mississippi",7,1997
1,7,20.6112607785707,21620.329308085,43.934401274282,0,0,0,0,0,0,0,1,0,0,0.285714285714286,0,"Mississippi",7,1998
1,5,18.3922012727125,21702.6986842374,43.934401274282,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,"Mississippi",7,1999
0,2,17.2934496498286,21996.7615597949,43.934401274282,0,0,0,0,0,0,0,0,0,1,0.428571428571429,1,"Mississippi",7,2000
4,5,18.9674383770239,22411.0472665253,44.5744788799723,0,0,0,0,0,1,1,0,0,0,0.571428571428571,1,"Mississippi",7,2001
2,7,18.8589356748835,22439.5348293685,44.5744788799723,0,0,0,0,0,1,0,1,0,0,0.571428571428571,0,"Mississippi",7,2002
2,6,18.7344134935974,22818.3547132709,44.5744788799723,0,0,0,0,0,1,0,0,1,0,0.714285714285714,0,"Mississippi",7,2003
1,1,18.2208660297337,23520.7938658242,44.5744788799723,0,0,0,0,0,1,0,0,0,1,0.714285714285714,1,"Mississippi",7,2004
0,6,17.7774734672321,20661.0966645194,44.0994478052782,1,0,0,0,0,0,1,0,0,0,0.416666666666667,1,"Missouri",12,1981
2,10,19.15091159694,20794.0383677756,44.0994478052782,1,0,0,0,0,0,0,1,0,0,0.416666666666667,1,"Missouri",12,1982
0,5,18.1317945774302,21449.3565659585,44.0994478052782,1,0,0,0,0,0,0,0,1,0,0.363636363636364,1,"Missouri",12,1983
1,10,18.9935547668446,22738.0018856129,44.0994478052782,1,0,0,0,0,0,0,0,0,1,0.363636363636364,1,"Missouri",12,1984
0,7,18.6132616449061,23386.4760305496,44.8559759549736,0,1,0,0,0,0,1,0,0,0,0.363636363636364,1,"Missouri",11,1985
1,3,18.0956372032798,24004.371107979,44.8559759549736,0,1,0,0,0,0,0,1,0,0,0.363636363636364,1,"Missouri",11,1986
0,3,17.296384860562,24188.3016506279,44.8559759549736,0,1,0,0,0,0,0,0,1,0,0.545454545454545,1,"Missouri",11,1987
0,2,17.6352582871259,24399.8313794347,44.8559759549736,0,1,0,0,0,0,0,0,0,1,0.545454545454545,1,"Missouri",11,1988
0,4,17.4461211040177,24692.3565168646,44.8043077699008,0,0,1,0,0,0,1,0,0,0,0.545454545454545,1,"Missouri",11,1989
1,5,18.7882997096026,24313.0421967504,44.8043077699008,0,0,1,0,0,0,0,1,0,0,0.545454545454545,1,"Missouri",11,1990
0,9,18.5825389533172,24308.7152153944,44.8043077699008,0,0,1,0,0,0,0,0,1,0,0.454545454545455,1,"Missouri",11,1991
0,2,17.4651692988849,24870.02368746,44.8043077699008,0,0,1,0,0,0,0,0,0,1,0.454545454545455,1,"Missouri",11,1992
3,5,18.5887880146081,24797.083485527,43.8237905169441,0,0,0,1,1,0,1,0,0,0,0.545454545454545,1,"Missouri",11,1993
1,4,18.4634426033495,25362.5798897586,43.8237905169441,0,0,0,1,1,0,0,1,0,0,0.545454545454545,1,"Missouri",11,1994
1,6,18.8098788796357,25513.3068957579,43.8237905169441,0,0,0,1,1,0,0,0,1,0,0.545454545454545,1,"Missouri",11,1995
0,10,19.0882748500858,25916.9508157286,43.8237905169441,0,0,0,1,1,0,0,0,0,1,0.545454545454545,1,"Missouri",11,1996
0,1,15.5392376168149,26647.2649744665,45.983028247427,0,0,0,0,0,0,1,0,0,0,0.454545454545455,1,"Missouri",11,1997
2,7,18.468103422301,27569.750747182,45.983028247427,0,0,0,0,0,0,0,1,0,0,0.454545454545455,1,"Missouri",11,1998
1,6,18.7599260527666,27810.5031745753,45.983028247427,0,0,0,0,0,0,0,0,1,0,0.454545454545455,1,"Missouri",11,1999
1,4,17.5230240915696,28526.3394331187,45.983028247427,0,0,0,0,0,0,0,0,0,1,0.454545454545455,1,"Missouri",11,2000
0,5,21.1005600680828,28408.5914465893,46.0780159221692,0,0,0,0,0,1,1,0,0,0,0.545454545454545,1,"Missouri",11,2001
2,7,18.9513089950145,28390.5940230819,46.0780159221692,0,0,0,0,0,1,0,1,0,0,0.545454545454545,0,"Missouri",11,2002
1,5,19.9830864767576,28440.0555146143,46.0780159221692,0,0,0,0,0,1,0,0,1,0,0.5,0,"Missouri",11,2003
1,3,19.2996756911643,29206.0463904251,46.0780159221692,0,0,0,0,0,1,0,0,0,1,0.5,0,"Missouri",11,2004
1,0,0,20266.7323281538,40.688802839547,1,0,0,0,0,0,1,0,0,0,0.25,0,"Montana",4,1981
0,2,17.9491834624353,19914.1267143829,40.688802839547,1,0,0,0,0,0,0,1,0,0,0.25,0,"Montana",4,1982
0,1,15.3223918820597,20049.4717624008,40.688802839547,1,0,0,0,0,0,0,0,1,0,0.25,0,"Montana",4,1983
0,0,0,20322.0977354775,40.688802839547,1,0,0,0,0,0,0,0,0,1,0.25,0,"Montana",4,1984
0,0,0,19948.3244936946,40.4163368786772,0,1,0,0,0,0,1,0,0,0,0.25,0,"Montana",4,1985
2,0,0,20510.3234766757,40.4163368786772,0,1,0,0,0,0,0,1,0,0,0.25,0,"Montana",4,1986
0,0,0,20600.7125688045,40.4163368786772,0,1,0,0,0,0,0,0,1,0,0.25,0,"Montana",4,1987
0,0,0,20268.7094994544,40.4163368786772,0,1,0,0,0,0,0,0,0,1,0.25,0,"Montana",4,1988
0,1,15.7974624783191,21280.3771242785,40.6817223535445,0,0,1,0,0,0,1,0,0,0,0.5,1,"Montana",4,1989
0,1,14.8274865400223,21307.0184344371,40.6817223535445,0,0,1,0,0,0,0,1,0,0,0.5,1,"Montana",4,1990
0,1,18.4113906970867,21613.7272119932,40.6817223535445,0,0,1,0,0,0,0,0,1,0,0.5,1,"Montana",4,1991
0,0,0,21679.8075788297,40.6817223535445,0,0,1,0,0,0,0,0,0,1,0.5,1,"Montana",4,1992
0,1,16.7429613242732,22185.0543102366,44.6621181300178,0,0,0,1,1,0,1,0,0,0,0.666666666666667,0,"Montana",3,1993
0,0,0,21728.3058455963,44.6621181300178,0,0,0,1,1,0,0,1,0,0,0.666666666666667,0,"Montana",3,1994
0,0,0,21714.7834527766,44.6621181300178,0,0,0,1,1,0,0,0,1,0,0.666666666666667,0,"Montana",3,1995
2,0,0,21892.7468680069,44.6621181300178,0,0,0,1,1,0,0,0,0,1,0.666666666666667,0,"Montana",3,1996
1,0,0,22334.2298418325,47.8667809010054,0,0,0,0,0,0,1,0,0,0,0.333333333333333,0,"Montana",3,1997
0,0,0,23373.3496146049,47.8667809010054,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,"Montana",3,1998
0,0,0,23360.2393685825,47.8667809010054,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,"Montana",3,1999
2,0,0,24012.4609393066,47.8667809010054,0,0,0,0,0,0,0,0,0,1,0.333333333333333,0,"Montana",3,2000
2,0,0,25044.7765323792,44.3107234819103,0,0,0,0,0,1,1,0,0,0,0.666666666666667,0,"Montana",3,2001
1,0,0,24743.8607514291,44.3107234819103,0,0,0,0,0,1,0,1,0,0,0.666666666666667,1,"Montana",3,2002
0,0,0,25195.2527891456,44.3107234819103,0,0,0,0,0,1,0,0,1,0,0.666666666666667,1,"Montana",3,2003
0,0,0,25626.656887333,44.3107234819103,0,0,0,0,0,1,0,0,0,1,0.666666666666667,1,"Montana",3,2004
0,4,16.9960365775535,21018.2196729538,32.4380744287029,1,0,0,0,0,0,1,0,0,0,0.6,1,"Nebraska",5,1981
0,1,16.1438797681286,21251.8671783767,32.4380744287029,1,0,0,0,0,0,0,1,0,0,0.6,1,"Nebraska",5,1982
0,2,17.2964729081802,21302.8273746429,32.4380744287029,1,0,0,0,0,0,0,0,1,0,0.6,0,"Nebraska",5,1983
2,1,16.4431335099664,22759.0690106871,32.4380744287029,1,0,0,0,0,0,0,0,0,1,0.6,0,"Nebraska",5,1984
0,3,16.772022118273,23231.8688450797,32.2706477327058,0,1,0,0,0,0,1,0,0,0,0.6,0,"Nebraska",5,1985
0,2,18.2234705747166,23574.1424695422,32.2706477327058,0,1,0,0,0,0,0,1,0,0,0.6,0,"Nebraska",5,1986
0,2,16.3554015160802,23860.5956908156,32.2706477327058,0,1,0,0,0,0,0,0,1,0,0.6,1,"Nebraska",5,1987
0,2,17.4121147358665,24343.326141042,32.2706477327058,0,1,0,0,0,0,0,0,0,1,0.6,1,"Nebraska",5,1988
0,3,18.1583164795749,24454.9096962511,32.2947263144277,0,0,1,0,0,0,1,0,0,0,0.4,1,"Nebraska",5,1989
1,3,18.0261596576101,24804.6378161399,32.2947263144277,0,0,1,0,0,0,0,1,0,0,0.4,1,"Nebraska",5,1990
1,7,18.5598107021632,24535.3129986111,32.2947263144277,0,0,1,0,0,0,0,0,1,0,0.4,0,"Nebraska",5,1991
1,2,17.282847742091,24869.8507632655,32.2947263144277,0,0,1,0,0,0,0,0,0,1,0.4,0,"Nebraska",5,1992
2,4,18.5887880145743,24656.228723993,35.7147340042693,0,0,0,1,1,0,1,0,0,0,0.6,1,"Nebraska",5,1993
1,3,17.6979747611429,25244.3676076319,35.7147340042693,0,0,0,1,1,0,0,1,0,0,0.6,1,"Nebraska",5,1994
0,1,16.6896153431646,25715.8412323453,35.7147340042693,0,0,0,1,1,0,0,0,1,0,0.2,1,"Nebraska",5,1995
