"curr.pct","prev.pct","fema.dis","ppinc.adj","pinc.chg","cong.pres","pres.party","comp","ev","incumb","state"
48.1815683390418,53.5969491817205,3,29537.3021432531,-0.079430582,0.404761904761905,0,46.5869409403581,21,1,"Ohio"
38.9193287778811,45.5993908932942,0,25559.7248620308,1.327485517,0,0,43.8624867727446,8,1,"Oklahoma"
50.2358919855306,54.6931157196582,0,29423.7444869734,-0.146793135,0.714285714285714,1,45.4297706553837,7,1,"Oregon"
52.1484787168031,55.1612053608325,0,31095.963898459,0.935960591,0.478260869565217,0,46.0402393942715,23,1,"Pennsylvania"
65.6491160675993,69.0042133874984,0,30593.1700413995,0.771515269,0.75,0,37.7580644136609,4,1,"Rhode Island"
41.8523954409171,46.7792844421717,1,25577.2814189654,0.478531695,0.375,0.5,43.3572668356642,8,1,"South Carolina"
38.3852874276261,48.0664146048655,1,26934.209989281,-0.356161596,0.666666666666667,0,47.537667342647,3,1,"South Dakota"
48.037133214821,51.2866423418606,1,27328.6927404824,0.495996693,0.363636363636364,0,45.9655601696976,11,1,"Tennessee"
39.0437298514371,47.3393766178777,1,29647.1923997061,0.655173103,0.53125,0,46.2502935069517,32,1,"Texas"
28.2744945686759,37.9805121807439,0,25003.0371397878,0.626436356,0,0,35.6130194116209,5,1,"Utah"
55.4403508967734,63.182830384062,1,28984.4498329279,1.468593335,0.666666666666667,1,41.5937517269022,3,1,"Vermont"
45.8527636941667,48.9394054929331,1,32548.4295618135,1.138140008,0.538461538461538,0,45.3418155004024,13,1,"Virginia"
52.9447710094054,57.1946528447813,0,33277.5679484203,1.068783182,0.454545454545455,1,44.8019781093739,11,1,"Washington"
46.7579259840626,58.3546651761079,1,22932.8645212125,0.885534591,1,0,43.8332011814436,5,1,"West Virginia"
50.1150683031578,55.9191966614502,1,29918.9444908051,0.496531392,0.636363636363636,0,46.4876095139578,11,1,"Wisconsin"
29.017694359683,42.512082565104,0,29804.4340837804,2.490448564,0,0,42.4317275710434,3,1,"Wyoming"
62.8977713522822,57.5855283897486,1,26522.2792171257,3.657339224,0.777777777777778,0.75,44.9531579988865,9,1,"Alabama"
63.2262829812463,67.9369485637292,0,32875.5356634254,2.711983799,1,0.75,38.3534289639223,3,1,"Alaska"
55.2750050304883,53.2825991671399,0,27139.1324602565,3.173399499,0.875,0.25,48.063908565998,8,1,"Arizona"
54.9357482516678,52.8006895104208,2,24546.3300304895,3.211312835,0.266666666666667,0.75,42.6180728529004,6,1,"Arkansas"
44.9586795471775,43.7970100009282,2,33414.9126271852,3.471870731,0.398148148148148,0.25,42.688003202142,54,1,"California"
52.3662295582426,54.48583576042,0,34411.699503009,3.618220735,0.75,0.75,47.3176303621758,8,1,"Colorado"
44.7250524394159,40.7443419511455,1,43318.315721937,2.351201293,0.3125,0.75,42.085239453802,8,1,"Connecticut"
46.1684937549084,43.2599352147116,0,34218.6373907354,4.743348562,0.333333333333333,0.25,43.1460952924721,3,1,"Delaware"
52.5236795756688,50.0046094080336,4,30013.9867824034,4.608313466,0.6,0.75,48.5518819828337,25,1,"Florida"
58.3542326964096,55.9837536229027,2,28674.4573455896,3.469196093,0.653846153846154,0.75,47.6806162424822,13,1,"Georgia"
45.5955519970697,40.1727037195707,0,30686.8457887601,3.188781753,0,0.75,39.7255247268335,4,1,"Hawaii"
69.3227381833643,70.848490455744,0,25857.0505707946,3.682017197,1,0.75,36.2303329824612,4,1,"Idaho"
44.7913659504465,43.8199896841604,1,32778.0498334932,3.039399711,0.5,0.25,41.8755597621519,22,1,"Illinois"
60.4234762496585,58.0047825325819,2,28715.7636656057,2.383340498,0.583333333333333,0.25,45.0039721928112,12,1,"Indiana"
50.3366792627129,49.8372208124818,1,29160.7082289692,4.691025912,0.714285714285714,0.25,46.7904342583957,7,1,"Iowa"
62.8670987810822,60.9169074635281,2,29399.405881548,2.678053916,0.916666666666667,0.25,41.8232238002901,6,1,"Kansas"
60.0076199154739,57.7277870040162,2,26440.1859160116,2.984905825,0.875,0.5,46.624794705625,8,1,"Kentucky"
57.3309412692435,53.9392459663472,2,26317.9943934223,2.666003242,0.555555555555556,0.5,45.6115926338817,9,1,"Louisiana"
45.4169835896914,47.2521584589996,3,29166.2810281746,2.85190416,0.5,0,42.8447217258653,4,1,"Maine"
43.4344157924988,41.5291753994098,0,37449.5419344379,3.625390085,0.4,0.75,41.5302839579732,10,1,"Maryland"
37.2571444870081,35.2106562393662,2,39886.3230108189,2.281970092,0,0.75,34.8261579833854,12,1,"Massachusetts"
48.2741555320348,47.3653935182659,1,30490.764347793,1.714255763,0.361111111111111,0.25,45.1419401681993,18,1,"Michigan"
48.239089389331,48.7135880241887,1,34218.2578237983,3.818511718,0.3,0.5,43.8709530066425,10,1,"Minnesota"
59.9416143730852,58.6008501381117,1,23520.7938658242,2.352924807,0.642857142857143,0.5,44.5744788799723,7,1,"Mississippi"
53.6197126654398,51.7119486567507,1,29206.0463904251,2.786395236,0.522727272727273,0.25,46.0780159221692,11,1,"Missouri"
60.5000761756634,63.6563619786697,0,25626.656887333,3.262747619,0.666666666666667,0.75,44.3107234819103,3,1,"Montana"
66.8473372595947,65.179480862085,1,29903.7534494282,3.11268428,0.8,0.75,37.6534500905664,5,1,"Nebraska"
51.3175957248615,51.8568384996724,1,31875.4735679473,4.570186367,0.625,0.75,48.5772842084876,4,1,"Nevada"
49.3097113798627,50.6678001952188,1,35343.6384810365,2.251871404,1,0.75,47.6416607628662,4,1,"New Hampshire"
46.6294636811578,41.7885905832791,2,39439.274214142,2.800838203,0.433333333333333,0,43.4671623083528,15,1,"New Jersey"
50.4003358863549,49.9680739706909,1,24991.5665272705,3.849392518,0.6,0.25,46.9339288799676,5,1,"New Mexico"
40.7122342959801,36.9109242866342,4,36477.5234520752,2.519937888,0.378787878787879,0.75,37.1383602153422,33,1,"New York"
56.2419720018411,56.4639969815031,2,27906.7701469584,2.914287758,0.535714285714286,0.25,46.8491840231919,14,1,"North Carolina"
63.9093541499433,64.7273965706163,2,29960.1888985849,4.575988686,0,0.75,41.1621932168778,3,1,"North Dakota"
51.0587607247718,51.8184316609582,3,29887.5067912902,3.342524025,0.619047619047619,0.75,47.8054852701222,21,1,"Ohio"
65.570401664756,61.0806712221189,0,26802.7752231346,3.163230344,0.9375,0.25,42.9655337895189,8,1,"Oklahoma"
47.8913742255499,49.7641080144694,1,28597.9803541104,1.881133123,0.285714285714286,0.25,46.1457002594061,7,1,"Oregon"
48.7417179029376,47.8515212831969,3,31820.9996628822,3.21963721,0.543478260869565,0.25,45.7139288204497,23,1,"Pennsylvania"
39.4224894241219,34.3508839324007,0,32188.112855248,1.349800536,0.25,0.75,34.5009825755647,4,1,"Rhode Island"
58.6353586014142,58.1476045590829,4,25927.2889211335,2.533067458,0.625,0.75,44.665447170776,8,1,"South Carolina"
60.9132908010937,61.6147125723739,1,29443.211216704,3.752796657,0.333333333333333,0.75,44.7302227547177,3,1,"South Dakota"
57.1854454547407,51.962866785179,1,28630.4325406008,2.482567655,0.636363636363636,0.25,48.0508180752948,11,1,"Tennessee"
61.5101918971099,60.9562701485629,0,28837.3400954405,3.238025129,0.46875,0.75,44.7136477678098,32,1,"Texas"
73.346439160122,71.7255054313241,0,25387.1966353816,3.029449063,0.9,0.75,34.1671425451465,5,1,"Utah"
39.6989978607488,44.5596491032266,1,31268.696420486,1.334242306,0.333333333333333,0.75,40.3742057868859,3,1,"Vermont"
54.1336967135301,54.1472363058333,3,33852.0523597227,3.574878138,0.644230769230769,0,47.4123854176521,13,1,"Virginia"
46.353462316547,47.0552289905946,0,33682.2055177547,11.47943382,0.409090909090909,0.25,44.089625024434,11,1,"Washington"
56.4797106297455,53.2420740159374,3,24686.6078196916,2.462217694,0.1,0.25,43.544807575338,5,1,"West Virginia"
49.8081967257308,49.8849316968422,1,30684.2003018153,2.208072934,0.363636363636364,0.25,47.0570755110922,11,1,"Wisconsin"
70.3127031731717,70.982305640317,0,32734.9308606084,2.219036697,1,0.25,39.2459178317968,3,1,"Wyoming"
